Satelit,Latitude,Longitude,Kedalaman,Temperature
12,-7.821765,110.119308,27.2,31.2

12,-7.821757,110.119308,26.2,31.2

12,-7.821748,110.119308,26.2,31.1

12,-7.821738,110.119308,26.0,31.2

12,-7.821728,110.119308,26.0,31.1

12,-7.821718,110.119308,25.9,31.2

11,-7.82171,110.119308,25.9,31.3

12,-7.821702,110.119308,25.9,31.3

11,-7.821693,110.119308,25.8,31.3

12,-7.821685,110.119308,25.9,31.1

11,-7.821677,110.119308,26.2,31.3

11,-7.821668,110.119308,25.9,31.2

11,-7.82166,110.119316,26.2,31.2

12,-7.821651,110.119308,25.9,31.1

11,-7.821643,110.119308,25.8,31.2

12,-7.821633,110.119308,25.9,31.2

11,-7.821625,110.119308,25.7,31.2

11,-7.821617,110.119308,25.7,31.2

11,-7.821609,110.119308,25.6,31.2

12,-7.8216,110.119308,25.6,31.2

11,-7.821592,110.119308,25.6,31.1

11,-7.821583,110.119308,25.6,31.1

11,-7.821573,110.119308,25.6,31.3

11,-7.821563,110.119308,25.6,31.2

11,-7.821553,110.119308,25.9,31.2

11,-7.821545,110.119308,25.6,31.2

11,-7.821537,110.119308,25.7,31.2

11,-7.82153,110.119308,25.6,31.3

11,-7.821522,110.119308,25.6,31.2

11,-7.821513,110.119308,25.5,31.3

11,-7.821505,110.119308,25.5,31.3

11,-7.821496,110.119308,25.5,31.1

11,-7.821486,110.119308,25.5,31.3

11,-7.821478,110.1193,25.6,31.3

11,-7.821468,110.1193,26.0,31.2

11,-7.82146,110.119293,26.1,31.2

11,-7.821452,110.119293,25.7,31.3

11,-7.821444,110.119293,25.5,31.3

9,-7.821434,110.119293,25.5,31.2

12,-7.821425,110.119293,25.6,31.2

12,-7.821417,110.119293,25.7,31.3

12,-7.821407,110.119293,26.0,31.2

12,-7.821397,110.119285,25.5,31.2

12,-7.821387,110.119285,25.5,31.3

12,-7.821375,110.119285,25.4,31.2

12,-7.821365,110.119277,25.4,31.2

12,-7.821355,110.119277,25.6,31.1

12,-7.821345,110.119277,26.0,31.3

12,-7.821335,110.11927,25.5,31.2

12,-7.821327,110.11927,25.4,31.2

12,-7.821318,110.11927,25.4,31.2

12,-7.821308,110.11927,25.5,31.3

12,-7.8213,110.11927,25.4,31.2

12,-7.821291,110.119262,25.5,31.2

12,-7.821281,110.119262,25.4,31.3

12,-7.821272,110.119255,25.4,31.1

12,-7.821263,110.119255,25.6,31.2

12,-7.821255,110.119255,25.4,31.2

12,-7.821245,110.119255,25.4,31.3

12,-7.821238,110.119255,25.8,31.2

12,-7.821232,110.119255,25.7,31.3

12,-7.821223,110.119247,25.7,31.3

12,-7.821217,110.119247,25.5,31.2

12,-7.821207,110.119247,25.4,31.2

12,-7.821198,110.119247,25.0,31.3

12,-7.82119,110.119247,25.0,31.3

12,-7.821183,110.119247,24.9,31.2

12,-7.821175,110.119239,24.9,31.2

12,-7.821166,110.119239,25.3,31.2

12,-7.821158,110.119239,24.7,31.1

12,-7.821148,110.119239,25.2,31.2

11,-7.82114,110.119239,24.7,31.2

12,-7.82113,110.119239,24.6,31.3

12,-7.821122,110.119232,24.6,31.2

12,-7.821114,110.119224,25.1,31.3

12,-7.821107,110.119224,25.0,31.2

12,-7.8211,110.119216,25.4,31.2

12,-7.821092,110.119216,24.4,31.2

12,-7.821085,110.119216,24.7,31.3

12,-7.821077,110.119209,24.4,31.2

12,-7.82107,110.119209,24.8,31.3

12,-7.821063,110.119201,24.4,31.3

12,-7.821055,110.119201,24.5,31.2

11,-7.821178,110.118782,24.1,31.4

11,-7.821187,110.118782,24.1,31.3

11,-7.821193,110.118782,24.1,31.3

11,-7.8212,110.118782,24.1,31.2

11,-7.821208,110.118782,24.1,31.3

11,-7.821215,110.118782,24.1,31.3

11,-7.821223,110.118782,24.1,31.3

11,-7.82123,110.118782,24.1,31.4

11,-7.821237,110.118782,24.1,31.4

11,-7.821245,110.118789,24.2,31.5

11,-7.821252,110.118789,24.2,31.4

11,-7.821259,110.118789,24.2,31.3

11,-7.821267,110.118789,24.3,31.3

11,-7.821273,110.118797,24.3,31.3

11,-7.82128,110.118797,24.3,31.2

11,-7.821287,110.118797,24.4,31.3

11,-7.821293,110.118804,24.4,31.3

11,-7.821301,110.118804,24.4,31.4

11,-7.821308,110.118804,24.4,31.4

11,-7.821317,110.118804,24.4,31.3

11,-7.821323,110.118812,24.5,31.3

11,-7.82133,110.118812,24.5,31.3

11,-7.821337,110.118812,24.5,31.3

11,-7.821343,110.11882,24.5,31.3

11,-7.82135,110.11882,24.5,31.3

11,-7.821357,110.11882,24.6,31.3

11,-7.821363,110.11882,24.8,31.3

11,-7.82137,110.118827,24.6,31.4

11,-7.821377,110.118827,24.6,31.3

11,-7.821383,110.118827,24.7,31.3

11,-7.821388,110.118835,24.8,31.3

11,-7.821395,110.118835,24.7,31.4

11,-7.821402,110.118835,24.8,31.2

11,-7.82141,110.118835,24.8,31.4

11,-7.821417,110.118835,24.8,31.3

11,-7.821425,110.118835,24.8,31.3

11,-7.821434,110.118843,24.8,31.3

11,-7.821442,110.118843,25.0,31.3

11,-7.82145,110.118843,25.5,31.3

11,-7.821456,110.118843,25.3,31.3

11,-7.821465,110.118843,25.0,31.3

11,-7.821472,110.118843,25.6,31.3

11,-7.82148,110.118843,26.1,31.3

11,-7.821486,110.118843,25.6,31.3

11,-7.821493,110.118843,25.6,31.3

11,-7.8215,110.118843,25.7,31.4

11,-7.821508,110.118843,25.9,31.3

11,-7.821515,110.118843,25.8,31.2

11,-7.821523,110.118843,25.9,31.3

11,-7.821532,110.118843,26.1,31.3

11,-7.82154,110.118843,26.2,31.3

11,-7.821548,110.118843,26.3,31.4

11,-7.821555,110.118843,26.6,31.2

11,-7.821563,110.118843,26.0,31.4

11,-7.82157,110.118843,26.2,31.4

11,-7.821577,110.118843,26.1,31.4

11,-7.821583,110.118843,26.5,31.3

11,-7.82159,110.118843,26.2,31.3

11,-7.821595,110.118843,26.2,31.3

11,-7.8216,110.118843,26.2,31.3

11,-7.821609,110.11885,26.3,31.3

11,-7.821617,110.11885,26.3,31.3

11,-7.821623,110.11885,26.3,31.3

11,-7.82163,110.11885,26.4,31.3

11,-7.821637,110.11885,26.4,31.3

11,-7.821643,110.118858,26.4,31.4

11,-7.82165,110.118858,26.4,31.3

11,-7.821657,110.118858,26.4,31.4

11,-7.821663,110.118858,26.4,31.2

11,-7.82167,110.118865,26.4,31.3

11,-7.821677,110.118865,26.4,31.2

11,-7.821683,110.118865,26.4,31.3

11,-7.82169,110.118873,26.4,31.4

11,-7.821698,110.118873,26.4,31.3

11,-7.821705,110.118873,26.4,31.2

11,-7.821713,110.118873,26.4,31.3

11,-7.821722,110.118881,26.4,31.4

11,-7.821728,110.118881,26.4,31.3

11,-7.821737,110.118881,26.4,31.3

11,-7.821743,110.118881,26.4,31.3

11,-7.82175,110.118888,26.6,31.3

11,-7.821757,110.118888,26.4,31.3

11,-7.821765,110.118888,26.4,31.3

11,-7.821772,110.118888,26.4,31.3

11,-7.821778,110.118888,26.4,31.3

11,-7.821787,110.118888,26.4,31.2

11,-7.821794,110.118896,26.4,31.3

11,-7.8218,110.118896,26.4,31.2

11,-7.821808,110.118896,26.4,31.4

11,-7.821815,110.118896,26.4,31.3

11,-7.821822,110.118896,26.4,31.3

11,-7.82183,110.118896,26.4,31.3

11,-7.821836,110.118888,26.4,31.2

11,-7.821845,110.118888,26.5,31.3

11,-7.821853,110.118888,26.5,31.3

11,-7.821862,110.118888,26.8,31.3

11,-7.82187,110.118888,26.5,31.4

11,-7.821877,110.118888,26.5,31.3

11,-7.821882,110.118888,26.4,31.3

11,-7.821888,110.118888,26.5,31.3

11,-7.821893,110.118896,26.4,31.4

11,-7.8219,110.118896,26.4,31.4

11,-7.821908,110.118896,26.4,31.4

11,-7.821917,110.118896,26.4,31.3

11,-7.821925,110.118896,26.4,31.4

11,-7.821932,110.118896,26.5,31.3

11,-7.82194,110.118896,26.4,31.3

11,-7.821949,110.118896,26.4,31.4

11,-7.821955,110.118904,26.4,31.4

11,-7.821963,110.118904,26.4,31.4

11,-7.82197,110.118904,26.5,31.3

11,-7.821979,110.118904,26.5,31.5

11,-7.821987,110.118911,26.5,31.4

11,-7.821995,110.118911,26.5,31.3

11,-7.822003,110.118911,26.6,31.4

11,-7.822011,110.118911,26.6,31.3

11,-7.82202,110.118911,26.6,31.3

11,-7.822028,110.118919,26.7,31.4

11,-7.822037,110.118919,26.7,31.5

11,-7.822045,110.118919,27.0,31.4

11,-7.822052,110.118919,27.0,31.4

11,-7.822058,110.118919,27.2,31.3

11,-7.822065,110.118927,26.6,31.4

11,-7.822072,110.118927,27.0,31.3

11,-7.822078,110.118927,27.0,31.3

11,-7.822085,110.118927,26.7,31.3

11,-7.822093,110.118927,27.0,31.5

11,-7.822102,110.118927,26.9,31.3

11,-7.822108,110.118934,26.3,31.3

11,-7.822115,110.118934,26.3,31.3

11,-7.822124,110.118934,26.3,31.3

11,-7.82213,110.118942,26.5,31.4

11,-7.822137,110.118942,26.3,31.4

11,-7.822145,110.118942,26.4,31.4

11,-7.822152,110.118949,26.3,31.3

11,-7.822158,110.118949,26.7,31.4

11,-7.822165,110.118949,26.4,31.3

11,-7.822172,110.118949,26.3,31.4

11,-7.822178,110.118949,26.3,31.3

11,-7.822185,110.118957,26.4,31.4

11,-7.822193,110.118957,26.4,31.4

11,-7.8222,110.118957,26.3,31.4

11,-7.822208,110.118965,26.3,31.3

11,-7.822216,110.118965,26.3,31.3

11,-7.822223,110.118965,26.3,31.4

11,-7.82223,110.118965,26.3,31.3

11,-7.822238,110.118965,26.3,31.4

11,-7.822245,110.118972,26.3,31.3

11,-7.822253,110.118972,26.3,31.4

11,-7.82226,110.118972,26.3,31.4

11,-7.822268,110.11898,26.3,31.4

11,-7.822277,110.11898,26.3,31.3

11,-7.822283,110.11898,26.2,31.4

11,-7.82229,110.11898,26.5,31.3

11,-7.822295,110.118988,26.2,31.5

11,-7.822302,110.118988,26.1,31.4

11,-7.82231,110.118988,26.3,31.3

11,-7.822317,110.118995,26.0,31.4

11,-7.822325,110.118995,26.0,31.5

11,-7.822333,110.118995,25.8,31.4

11,-7.82234,110.119003,26.1,31.4

11,-7.822347,110.119003,26.3,31.3

11,-7.822355,110.119003,26.1,31.4

11,-7.822361,110.11901,25.8,31.3

11,-7.822368,110.11901,22.9,31.5

11,-7.822377,110.11901,22.6,31.3

11,-7.822383,110.119018,22.6,31.3

11,-7.82239,110.119018,22.8,31.3

11,-7.822397,110.119018,22.5,31.4

11,-7.822403,110.119026,23.1,31.3

11,-7.82241,110.119026,22.3,31.3

11,-7.822417,110.119033,22.4,31.4

11,-7.822422,110.119033,21.9,31.4

11,-7.82243,110.119041,21.7,31.3

11,-7.822437,110.119041,21.6,31.3

11,-7.822443,110.119041,21.7,31.4

11,-7.82245,110.119041,21.5,31.4

11,-7.822457,110.119049,21.5,31.3

11,-7.822463,110.119049,21.5,31.4

11,-7.82247,110.119056,21.5,31.2

11,-7.822477,110.119056,21.5,31.3

11,-7.822483,110.119056,21.4,31.4

11,-7.82249,110.119056,21.4,31.4

11,-7.822496,110.119064,21.4,31.4

11,-7.822504,110.119064,21.4,31.4

11,-7.82251,110.119071,21.4,31.3

11,-7.822516,110.119071,21.7,31.5

11,-7.822523,110.119079,21.4,31.4

11,-7.822532,110.119079,21.4,31.3

11,-7.822538,110.119079,21.4,31.3

11,-7.822545,110.119087,21.4,31.2

11,-7.82255,110.119087,21.4,31.4

11,-7.822555,110.119094,21.4,31.3

11,-7.822562,110.119102,21.4,31.4

11,-7.822566,110.119102,21.5,31.3

11,-7.822573,110.11911,21.4,31.3

11,-7.822578,110.11911,21.5,31.3

11,-7.822585,110.119117,21.5,31.3

11,-7.822592,110.119125,21.5,31.4

11,-7.822597,110.119125,21.6,31.3

11,-7.822603,110.119132,21.6,31.3

11,-7.82261,110.119132,21.6,31.3

11,-7.822617,110.11914,21.8,31.3

11,-7.822622,110.11914,21.8,31.3

11,-7.82263,110.119148,22.5,31.4

11,-7.822635,110.119148,22.7,31.3

11,-7.822642,110.119155,22.8,31.3

11,-7.822649,110.119155,22.9,31.4

11,-7.822655,110.119163,23.0,31.3

11,-7.822663,110.119163,23.3,31.3

11,-7.82267,110.119163,23.0,31.3

11,-7.822679,110.119171,23.4,31.3

11,-7.822685,110.119171,23.5,31.3

11,-7.822691,110.119178,23.3,31.3

11,-7.822698,110.119178,23.4,31.4

11,-7.822707,110.119178,23.5,31.3

11,-7.822713,110.119186,23.4,31.3

11,-7.82272,110.119186,23.5,31.3

11,-7.822728,110.119194,23.6,31.3

11,-7.822733,110.119194,23.6,31.4

11,-7.82274,110.119201,23.6,31.3

11,-7.822747,110.119201,23.7,31.4

11,-7.822751,110.119201,23.7,31.4

11,-7.822758,110.119209,23.7,31.3

11,-7.822765,110.119216,23.8,31.4

11,-7.822772,110.119216,23.9,31.3

11,-7.82278,110.119224,23.9,31.3

11,-7.822787,110.119224,24.2,31.5

11,-7.822793,110.119232,24.1,31.4

11,-7.822802,110.119232,24.5,31.3

11,-7.822808,110.119239,24.2,31.2

11,-7.822815,110.119239,24.3,31.3

11,-7.822822,110.119247,24.4,31.4

11,-7.822828,110.119247,24.6,31.4

11,-7.822835,110.119247,24.8,31.3

11,-7.822842,110.119255,24.8,31.4

11,-7.822846,110.119255,24.9,31.4

11,-7.822853,110.119255,25.2,31.3

11,-7.82286,110.119262,25.3,31.2

11,-7.822866,110.119262,25.5,31.3

11,-7.822873,110.11927,25.6,31.4

11,-7.82288,110.11927,25.8,31.3

11,-7.822888,110.119277,26.1,31.3

11,-7.822895,110.119277,26.2,31.4

11,-7.822902,110.119277,25.9,31.4

11,-7.822908,110.119285,26.3,31.3

11,-7.822916,110.119285,26.3,31.4

11,-7.822923,110.119293,26.6,31.3

11,-7.82293,110.119293,26.3,31.3

11,-7.822937,110.1193,26.5,31.2

11,-7.822945,110.119308,26.4,31.3

11,-7.822952,110.119308,26.6,31.2

11,-7.822958,110.119316,26.6,31.3

11,-7.822965,110.119316,26.6,31.3

11,-7.822972,110.119323,26.8,31.3

11,-7.822978,110.119331,26.7,31.3

11,-7.822985,110.119331,26.8,31.2

11,-7.822992,110.119338,26.7,31.3

11,-7.822999,110.119338,27.2,31.4

11,-7.823005,110.119346,26.9,31.4

11,-7.823011,110.119346,26.9,31.3

11,-7.823018,110.119354,26.8,31.3

11,-7.823025,110.119354,27.2,31.3

11,-7.823031,110.119361,27.1,31.3

11,-7.823038,110.119369,27.0,31.3

11,-7.823045,110.119369,27.0,31.3

11,-7.823051,110.119377,27.2,31.3

11,-7.823058,110.119377,27.3,31.3

11,-7.823063,110.119384,27.1,31.3

11,-7.82307,110.119384,27.2,31.3

11,-7.823077,110.119392,27.3,31.2

11,-7.823083,110.119392,27.5,31.3

11,-7.82309,110.1194,27.7,31.3

11,-7.823098,110.1194,27.7,31.3

11,-7.823105,110.1194,27.8,31.3

11,-7.82311,110.119407,28.0,31.3

11,-7.823117,110.119415,27.7,31.3

11,-7.823123,110.119415,28.3,31.3

11,-7.82313,110.119422,27.9,31.3

11,-7.823137,110.119422,28.5,31.3

11,-7.823145,110.11943,28.5,31.3

11,-7.823152,110.119438,28.3,31.4

11,-7.823158,110.119438,28.3,31.3

11,-7.823165,110.119445,28.4,31.4

11,-7.823172,110.119445,28.5,31.4

11,-7.823178,110.119453,28.5,31.3

11,-7.823185,110.119453,28.6,31.3

11,-7.823192,110.119461,28.6,31.3

11,-7.823198,110.119461,28.7,31.3

11,-7.823205,110.119468,29.3,31.2

11,-7.823212,110.119468,28.8,31.3

11,-7.82322,110.119468,28.8,31.3

11,-7.823228,110.119476,29.1,31.3

11,-7.823236,110.119476,29.3,31.3

11,-7.823245,110.119483,29.2,31.3

11,-7.823252,110.119483,29.1,31.3

11,-7.82326,110.119491,29.1,31.3

11,-7.823266,110.119491,29.2,31.3

11,-7.823273,110.119491,29.2,31.3

11,-7.82328,110.119499,29.6,31.2

11,-7.823287,110.119499,29.4,31.3

11,-7.823293,110.119506,29.4,31.4

11,-7.823302,110.119506,29.4,31.4

11,-7.823308,110.119506,29.4,31.3

11,-7.823317,110.119514,29.5,31.3

11,-7.823323,110.119514,29.5,31.3

10,-7.82333,110.119514,29.5,31.3

10,-7.823337,110.119514,29.6,31.3

10,-7.823343,110.119514,29.7,31.3

10,-7.82335,110.119514,29.8,31.4

10,-7.823357,110.119514,30.2,31.3

10,-7.823363,110.119514,30.6,31.3

8,-7.82337,110.119514,30.3,31.3

11,-7.823379,110.119514,30.4,31.2

11,-7.823385,110.119514,30.4,31.3

11,-7.823393,110.119514,30.5,31.3

11,-7.823401,110.119514,30.2,31.3

11,-7.823408,110.119514,30.2,31.3

11,-7.823415,110.119514,30.2,31.3

11,-7.823421,110.119514,30.2,31.3

11,-7.823428,110.119514,30.3,31.3

11,-7.823437,110.119514,30.2,31.3

11,-7.823445,110.119514,30.2,31.3

11,-7.823453,110.119506,30.3,31.3

10,-7.82346,110.119506,30.2,31.3

10,-7.823467,110.119506,30.3,31.4

10,-7.823475,110.119506,30.2,31.3

10,-7.823483,110.119506,30.5,31.4

10,-7.823488,110.119506,30.2,31.3

8,-7.823497,110.119506,30.4,31.3

7,-7.823503,110.119506,30.3,31.3

7,-7.82351,110.119499,30.3,31.4

7,-7.823517,110.119499,30.3,31.4

7,-7.823523,110.119491,30.3,31.3

7,-7.823528,110.119491,30.3,31.4

7,-7.823533,110.119483,30.4,31.3

7,-7.82354,110.119483,30.3,31.3

7,-7.823548,110.119476,30.3,31.3

7,-7.823555,110.119476,30.3,31.3

7,-7.82356,110.119468,30.3,31.3

7,-7.823566,110.119461,30.4,31.3

7,-7.823572,110.119453,30.4,31.3

7,-7.823578,110.119453,30.5,31.3

6,-7.823584,110.119445,30.4,31.3

8,-7.82359,110.119445,30.4,31.3

8,-7.823596,110.119438,30.3,31.3

8,-7.8236,110.11943,30.3,31.3

8,-7.823605,110.11943,30.3,31.4

9,-7.823608,110.119422,30.3,31.4

9,-7.823612,110.119415,30.3,31.3

9,-7.823616,110.119415,30.5,31.3

9,-7.823622,110.119407,30.3,31.3

9,-7.823626,110.1194,30.3,31.3

8,-7.82363,110.119392,30.4,31.4

8,-7.823633,110.119384,30.4,31.3

8,-7.823635,110.119384,30.7,31.3

8,-7.823637,110.119377,30.4,31.3

9,-7.823638,110.119361,30.4,31.3

9,-7.82364,110.119354,30.4,31.2

9,-7.823642,110.119346,30.7,31.4

8,-7.823643,110.119338,30.5,31.4

9,-7.823645,110.119331,30.6,31.3

9,-7.823645,110.119323,30.5,31.3

9,-7.823645,110.119316,30.7,31.4

9,-7.823643,110.119308,30.6,31.3

8,-7.823643,110.1193,30.5,31.3

9,-7.823642,110.119293,30.5,31.3

8,-7.82364,110.119285,30.4,31.3

7,-7.82364,110.119277,30.5,31.3

8,-7.82364,110.119277,30.5,31.3

11,-7.823638,110.11927,30.3,31.4

10,-7.823638,110.119262,30.7,31.3

11,-7.823637,110.119255,30.5,31.4

11,-7.823635,110.119247,30.6,31.3

11,-7.823633,110.119239,30.1,31.3

11,-7.82363,110.119232,30.3,31.3

10,-7.823626,110.119232,30.1,31.4

10,-7.823623,110.119224,30.1,31.3

10,-7.823622,110.119216,30.1,31.3

10,-7.82362,110.119209,30.1,31.4

10,-7.823618,110.119201,30.2,31.4

11,-7.823615,110.119201,30.4,31.2

11,-7.823612,110.119194,30.1,31.3

11,-7.82361,110.119194,30.1,31.2

11,-7.823606,110.119186,30.0,31.3

10,-7.823603,110.119178,29.9,31.3

10,-7.823598,110.119178,29.9,31.2

10,-7.823595,110.119178,29.9,31.2

10,-7.82359,110.119171,30.0,31.3

9,-7.823585,110.119163,30.2,31.3

9,-7.823582,110.119163,29.8,31.2

11,-7.823576,110.119163,29.8,31.2

11,-7.823573,110.119155,29.9,31.3

11,-7.823566,110.119148,29.9,31.3

10,-7.823564,110.11914,29.7,31.3

10,-7.823557,110.11914,29.6,31.3

9,-7.823553,110.119132,29.8,31.2

9,-7.823548,110.119132,29.6,31.3

11,-7.823544,110.119125,29.7,31.3

11,-7.823537,110.119125,29.5,31.4

11,-7.823532,110.119117,29.5,31.3

11,-7.823527,110.11911,29.6,31.4

11,-7.82352,110.11911,30.0,31.2

10,-7.823515,110.11911,29.4,31.4

10,-7.823508,110.119102,29.3,31.3

10,-7.823503,110.119102,29.3,31.3

10,-7.823497,110.119102,29.1,31.3

10,-7.823492,110.119094,29.0,31.3

10,-7.823487,110.119094,29.1,31.4

10,-7.82348,110.119094,29.2,31.3

10,-7.823473,110.119087,29.1,31.3

10,-7.823467,110.119087,28.8,31.3

11,-7.82346,110.119079,28.8,31.2

10,-7.823453,110.119079,28.7,31.4

10,-7.823447,110.119071,28.6,31.3

11,-7.82344,110.119071,29.2,31.3

10,-7.823433,110.119064,28.6,31.4

10,-7.823428,110.119064,29.0,31.3

11,-7.823421,110.119064,28.7,31.3

11,-7.823417,110.119056,28.6,31.3

11,-7.82341,110.119056,28.4,31.3

11,-7.823405,110.119049,28.3,31.3

11,-7.823397,110.119041,28.3,31.3

11,-7.82339,110.119041,28.0,31.4

11,-7.823382,110.119033,28.1,31.3

11,-7.823373,110.119026,28.1,31.3

11,-7.823365,110.119026,28.1,31.3

11,-7.823357,110.119026,28.0,31.4

11,-7.823348,110.119018,27.9,31.3

11,-7.82334,110.119018,27.6,31.3

11,-7.823332,110.119018,27.4,31.3

11,-7.823323,110.119018,27.8,31.4

11,-7.823317,110.11901,27.4,31.3

11,-7.823308,110.11901,27.1,31.3

11,-7.823302,110.119003,27.5,31.4

11,-7.823293,110.119003,27.3,31.3

11,-7.823285,110.119003,27.0,31.3

11,-7.823278,110.118995,27.2,31.3

11,-7.823272,110.118995,27.5,31.3

11,-7.823265,110.118995,27.2,31.3

11,-7.823258,110.118988,27.1,31.2

11,-7.82325,110.118988,27.5,31.2

11,-7.823243,110.118988,27.3,31.3

11,-7.823235,110.118988,26.6,31.3

11,-7.823228,110.118988,26.5,31.3

11,-7.823222,110.11898,26.9,31.3

11,-7.823214,110.11898,27.0,31.3

11,-7.823205,110.11898,27.0,31.3

11,-7.823198,110.118972,27.1,31.3

11,-7.82319,110.118972,26.2,31.4

11,-7.823184,110.118965,27.1,31.2

11,-7.823176,110.118965,26.7,31.3

11,-7.82317,110.118965,25.9,31.3

11,-7.823163,110.118957,25.5,31.3

11,-7.823157,110.118957,25.7,31.3

10,-7.823148,110.118957,25.9,31.3

10,-7.82314,110.118957,25.8,31.2

10,-7.823132,110.118949,25.2,31.3

11,-7.823125,110.118949,25.2,31.3

11,-7.823117,110.118949,25.5,31.3

11,-7.823108,110.118949,25.1,31.3

10,-7.8231,110.118949,24.6,31.4

10,-7.823093,110.118942,24.7,31.3

10,-7.823085,110.118942,24.6,31.2

10,-7.823077,110.118942,24.8,31.3

10,-7.823069,110.118942,24.9,31.3

10,-7.823062,110.118934,25.0,31.3

10,-7.823053,110.118934,24.3,31.3

10,-7.823047,110.118934,24.4,31.3

10,-7.823038,110.118934,24.5,31.3

10,-7.82303,110.118934,24.6,31.3

10,-7.823023,110.118927,24.5,31.2

10,-7.823015,110.118927,22.7,31.3

10,-7.823007,110.118927,22.7,31.3

10,-7.822999,110.118927,22.4,31.3

10,-7.82299,110.118927,22.4,31.3

10,-7.822982,110.118927,22.6,31.3

10,-7.822975,110.118927,22.7,31.2

10,-7.822967,110.118927,22.7,31.3

10,-7.822952,110.118919,22.6,31.3

10,-7.822952,110.118919,22.4,31.2

10,-7.822937,110.118911,22.4,31.3

10,-7.822928,110.118911,22.4,31.3

10,-7.82292,110.118911,22.7,31.3

10,-7.82292,110.118911,22.2,31.3

10,-7.822913,110.118904,22.7,31.3

10,-7.822896,110.118904,22.7,31.3

10,-7.822888,110.118896,22.8,31.3

10,-7.82288,110.118896,22.6,31.3

10,-7.82287,110.118896,22.1,31.4

10,-7.822862,110.118896,22.5,31.2

10,-7.822853,110.118896,22.6,31.3

10,-7.822845,110.118888,22.3,31.3

10,-7.822837,110.118888,22.1,31.3

10,-7.822828,110.118888,22.3,31.2

10,-7.82282,110.118888,22.5,31.3

10,-7.822813,110.118888,22.2,31.4

10,-7.822807,110.118888,22.2,31.3

10,-7.822798,110.118888,22.0,31.3

10,-7.822792,110.118881,22.4,31.4

10,-7.822783,110.118881,22.2,31.3

10,-7.822777,110.118881,22.3,31.3
